psu,stratum,prov,geotype,wgt_class,base_wgt,nr_factor,wgt_nr,wgt_cal,g_weight,totmhinc
17710171000,10105,1,1,1_1,674.061096101,1.4424572317262832,972.3043026962325,953.0059759747404,0.980151968197634,18370
17710171000,10105,1,1,1_1,895.684238075,1.4424572317262832,1291.9862065545296,1266.3428232386175,0.9801519681976343,7860
17710171000,10105,1,1,1_1,791.797781097,1.4424572317262832,1142.134435408192,1119.465314811633,0.9801519681976342,9190
17710202000,10105,1,1,1_1,895.684238075,1.4424572317262832,1291.9862065545296,1266.3428232386175,0.9801519681976343,7680
17710202000,10105,1,1,1_1,674.061096101,1.4424572317262832,972.3043026962325,953.0059759747404,0.980151968197634,5830
17710202000,10105,1,1,1_1,545.794661052,1.4424572317262832,787.285455872053,771.6593891063646,0.9801519681976344,5180
17710233000,10102,1,1,1_1,1138.58547098,1.4424572317262832,1642.3608465535772,1609.7632162402226,0.980151968197635,45000
17710233000,10102,1,1,1_1,1138.58547098,1.4424572317262832,1642.3608465535772,1609.7632162402226,0.980151968197635,140000
17710299000,10102,1,1,1_1,893.49412743,1.4424572317262832,1288.8270656163688,1263.246385030265,0.9801519681976338,8000
17710299000,10102,1,1,1_1,1138.58547098,1.4424572317262832,1642.3608465535772,1609.7632162402226,0.980151968197635,51000
17710299000,10102,1,1,1_1,1004.19071026,1.4424572317262832,1448.5021520468897,1419.7522352672681,0.9801519681976345,30000
17710299000,10102,1,1,1_1,1004.19071026,1.4424572317262832,1448.5021520468897,1419.7522352672681,0.9801519681976345,40000
17710299000,10102,1,1,1_1,893.49412743,1.4424572317262832,1288.8270656163688,1263.246385030265,0.9801519681976338,10000
17710320000,10107,1,1,1_1,679.517347808,1.4424572317262832,980.1747124291136,960.720173564946,0.9801519681976344,4020
17710320000,10107,1,1,1_1,679.517347808,1.4424572317262832,980.1747124291136,960.720173564946,0.9801519681976344,20000
17710320000,10107,1,1,1_1,874.599609356,1.4424572317262832,1261.5725313805444,1236.5327996567123,0.9801519681976343,3990
17710320000,10107,1,1,1_1,874.599609356,1.4424572317262832,1261.5725313805444,1236.5327996567123,0.9801519681976343,8010
17710367000,10103,1,1,1_1,1144.23331926,1.4424572317262832,1650.507626148756,1617.7482982949077,0.980151968197634,3430
17710367000,10103,1,1,1_1,999.091556421,1.4424572317262832,1441.1468407161392,1412.5429123897266,0.9801519681976344,5840
17710367000,10103,1,1,1_1,895.684238075,1.4424572317262832,1291.9862065545296,1266.3428232386175,0.9801519681976343,7400
17710367000,10103,1,1,1_1,791.797781097,1.4424572317262832,1142.134435408192,1119.465314811633,0.9801519681976342,18200
17810007000,10106,1,1,1_1,674.061096101,1.4424572317262832,972.3043026962325,953.0059759747404,0.980151968197634,3300
17810007000,10106,1,1,1_1,1288.45385907,1.4424572317262832,1858.5395867611587,1821.6512339371675,0.9801519681976342,4810
17810007000,10106,1,1,1_1,999.091556421,1.4424572317262832,1441.1468407161392,1412.5429123897266,0.9801519681976344,6950
17810007000,10106,1,1,1_1,791.797781097,1.4424572317262832,1142.134435408192,1119.465314811633,0.9801519681976342,3980
17810007000,10106,1,1,1_1,545.794661052,1.4424572317262832,787.285455872053,771.6593891063646,0.9801519681976344,3780
17810010000,10301,1,3,1_3,1994.59492776,1.0857142857142856,2165.560207282286,1903.9941911889566,0.8792155419120917,33427
17810016000,10106,1,1,1_1,1288.45385907,1.4424572317262832,1858.5395867611587,1821.6512339371675,0.9801519681976342,2340
17810016000,10106,1,1,1_1,999.091556421,1.4424572317262832,1441.1468407161392,1412.5429123897266,0.9801519681976344,700
17810016000,10106,1,1,1_1,1144.23331926,1.4424572317262832,1650.507626148756,1617.7482982949077,0.980151968197634,4800
17810055000,10107,1,1,1_1,640.687785076,1.4424572317262832,924.1647288615708,905.8218779325017,0.9801519681976344,24000
17810055000,10107,1,1,1_1,640.687785076,1.4424572317262832,924.1647288615708,905.8218779325017,0.9801519681976344,20000
17810055000,10107,1,1,1_1,640.687785076,1.4424572317262832,924.1647288615708,905.8218779325017,0.9801519681976344,30000
17810055000,10107,1,1,1_1,1431.01106217,1.4424572317262832,2064.1722553074264,2023.2024987385241,0.9801519681976345,33427
17810055000,10107,1,1,1_1,824.622488821,1.4424572317262832,1189.4826724439777,1165.873782532947,0.9801519681976346,10000
17810058000,10102,1,1,1_1,1605.38958619,1.4424572317262832,2315.705818337831,2269.743615610538,0.9801519681976343,12990
17810058000,10102,1,1,1_1,718.759990994,1.4424572317262832,1036.7805468848135,1016.2024936181699,0.9801519681976346,3980
17810058000,10102,1,1,1_1,925.108401386,1.4424572317262832,1334.4293037099767,1307.9435084519323,0.9801519681976343,2360
17810070000,10105,1,1,1_1,1288.45385907,1.4424572317262832,1858.5395867611587,1821.6512339371675,0.9801519681976342,19330
17810070000,10105,1,1,1_1,895.684238075,1.4424572317262832,1291.9862065545296,1266.3428232386175,0.9801519681976343,3980
17810070000,10105,1,1,1_1,999.091556421,1.4424572317262832,1441.1468407161392,1412.5429123897266,0.9801519681976344,4400
17810070000,10105,1,1,1_1,1288.45385907,1.4424572317262832,1858.5395867611587,1821.6512339371675,0.9801519681976342,7280
17810147000,10301,1,3,1_3,1691.74224073,1.0857142857142856,1836.7487185068571,1614.8980198983468,0.879215541912092,3000
17810147000,10301,1,3,1_3,1632.16674099,1.0857142857142856,1772.0667473605713,1558.028625585023,0.8792155419120921,480
17810147000,10301,1,3,1_3,2288.16371364,1.0857142857142856,2484.292031952,2184.2281651405683,0.8792155419120914,9999999
17810147000,10301,1,3,1_3,1738.94012493,1.0857142857142856,1887.9921356382854,1659.9520286609827,0.8792155419120918,9999999
17810147000,10301,1,3,1_3,1134.6203929,1.0857142857142856,1231.8735694342856,1083.0823879173481,0.8792155419120916,4500
17810147000,10301,1,3,1_3,1265.61304319,1.0857142857142856,1374.0941611777143,1208.1249425581052,0.8792155419120917,4500
17910049019,10104,1,1,1_1,933.492252242,1.4424572317262832,1346.5226500069284,1319.7968256269855,0.9801519681976346,5360
17910049019,10104,1,1,1_1,1305.37027197,1.4424572317262832,1882.9407888836315,1845.5681202238977,0.9801519681976344,5500
17910049019,10104,1,1,1_1,1335.48354092,1.4424572317262832,1926.3778914514776,1888.1430817985738,0.980151968197634,3300
17910049019,10104,1,1,1_1,1652.73376276,1.4424572317262832,2383.997768211353,2336.6801046911255,0.9801519681976344,6200
17910049019,10104,1,1,1_1,1652.73376276,1.4424572317262832,2383.997768211353,2336.6801046911255,0.9801519681976344,7800
17910091000,10104,1,1,1_1,1335.48354092,1.4424572317262832,1926.3778914514776,1888.1430817985738,0.980151968197634,16560
17910091000,10104,1,1,1_1,1305.37027197,1.4424572317262832,1882.9407888836315,1845.5681202238977,0.9801519681976344,9337
17910091000,10104,1,1,1_1,1305.37027197,1.4424572317262832,1882.9407888836315,1845.5681202238977,0.9801519681976344,7280
17910091000,10104,1,1,1_1,1305.37027197,1.4424572317262832,1882.9407888836315,1845.5681202238977,0.9801519681976344,13352
17920070000,10301,1,3,1_3,2069.17760061,1.0857142857142856,2246.5356806622854,1975.1890858983413,0.8792155419120918,38704
18010074000,10108,1,1,1_1,1288.45385907,1.4424572317262832,1858.5395867611587,1821.6512339371675,0.9801519681976342,480
18010074000,10108,1,1,1_1,545.794661052,1.4424572317262832,787.285455872053,771.6593891063646,0.9801519681976344,10520
18010074000,10108,1,1,1_1,895.684238075,1.4424572317262832,1291.9862065545296,1266.3428232386175,0.9801519681976343,7980
18010074000,10108,1,1,1_1,1305.37027197,1.4424572317262832,1882.9407888836315,1845.5681202238977,0.9801519681976344,12200
18010105000,10109,1,1,1_1,552.96279772,1.4424572317262832,797.6251864468119,781.793896379848,0.9801519681976346,4940
18010105000,10109,1,1,1_1,955.292624348,1.4424572317262832,1377.968754405552,1350.618786745444,0.980151968197634,700
18010105000,10109,1,1,1_1,1574.55942914,1.4424572317262832,2271.234635345801,2226.1550980728225,0.9801519681976341,9100
18010105000,10109,1,1,1_1,1144.23331926,1.4424572317262832,1650.507626148756,1617.7482982949077,0.980151968197634,43166
18010105000,10109,1,1,1_1,895.684238075,1.4424572317262832,1291.9862065545296,1266.3428232386175,0.9801519681976343,6480
18010105000,10109,1,1,1_1,933.492252242,1.4424572317262832,1346.5226500069284,1319.7968256269855,0.9801519681976346,12990
18010105000,10109,1,1,1_1,1305.37027197,1.4424572317262832,1882.9407888836315,1845.5681202238977,0.9801519681976344,10500
18010105000,10109,1,1,1_1,1144.23331926,1.4424572317262832,1650.507626148756,1617.7482982949077,0.980151968197634,4760
18010146000,10102,1,1,1_1,1039.72173306,1.4424572317262832,1499.754132835381,1469.9869651111349,0.9801519681976343,13352
18010146000,10102,1,1,1_1,925.108401386,1.4424572317262832,1334.4293037099767,1307.9435084519323,0.9801519681976343,16000
18210003000,10301,1,3,1_3,737.818282104,1.0857142857142856,801.0598491414856,704.3042693669498,0.8792155419120918,9999999
18210052000,10106,1,1,1_1,791.797781097,1.4424572317262832,1142.134435408192,1119.465314811633,0.9801519681976342,5670
18210052000,10106,1,1,1_1,1633.43597051,1.4424572317262832,2356.1615282239895,2309.3963592802893,0.9801519681976343,1790
18210052000,10106,1,1,1_1,1144.23331926,1.4424572317262832,1650.507626148756,1617.7482982949077,0.980151968197634,10000
18210052000,10106,1,1,1_1,1144.23331926,1.4424572317262832,1650.507626148756,1617.7482982949077,0.980151968197634,10000
18310081000,10102,1,1,1_1,1178.8717492,1.4424572317262832,1700.4720799113531,1666.7210559902378,0.9801519681976344,4000
18310081000,10102,1,1,1_1,673.533837043,1.4424572317262832,971.5437540550272,952.2605227271534,0.9801519681976345,12830
18310081000,10102,1,1,1_1,925.108401386,1.4424572317262832,1334.4293037099767,1307.9435084519323,0.9801519681976343,58170
18310081000,10102,1,1,1_1,1610.88246328,1.4424572317262832,2323.6290586192845,2277.5095951669077,0.9801519681976343,15400
18310081000,10102,1,1,1_1,1105.31246401,1.4424572317262832,1594.3659570284215,1562.720930808712,0.9801519681976342,12500
18310081000,10102,1,1,1_1,1694.02225297,1.4424572317262832,2443.5546495018275,2395.054899107696,0.9801519681976341,9999999
19910042000,11113,1,1,1_1,782.084121818,1.4424572317262832,1128.1228973346736,1105.7318781913978,0.9801519681976341,9999999
19910042000,11113,1,1,1_1,782.084121818,1.4424572317262832,1128.1228973346736,1105.7318781913978,0.9801519681976341,3929
19910042000,11113,1,1,1_1,782.084121818,1.4424572317262832,1128.1228973346736,1105.7318781913978,0.9801519681976341,3540
19910042000,11113,1,1,1_1,1617.04351777,1.4424572317262832,2332.516116223445,2286.220262169111,0.9801519681976341,1599
19910042000,11113,1,1,1_1,663.180257775,1.4424572317262832,956.6091587656493,937.622349760034,0.9801519681976338,5625
19910042000,11113,1,1,1_1,1251.69591836,1.4424572317262832,1805.5178293606532,1769.6818540637648,0.9801519681976344,10758
19910042000,11113,1,1,1_1,891.000834599,1.4424572317262832,1285.2305973414814,1259.7212995720743,0.9801519681976344,2008
19910158000,11103,1,1,1_1,2789.99217518,1.4424572317262832,4024.4443895481336,3944.5670893175293,0.9801519681976342,9999999
19910158000,11103,1,1,1_1,1567.90883441,1.4424572317262832,2261.641436882232,2216.7523057174453,0.9801519681976343,13500
19910158000,11103,1,1,1_1,1995.25566945,1.4424572317262832,2878.0709695410187,2820.9469254081023,0.9801519681976341,35000
19910166000,11113,1,1,1_1,1549.65602113,1.4424572317262832,2235.3125343671463,2190.9459800968007,0.9801519681976344,500
19910166000,11113,1,1,1_1,1251.69591836,1.4424572317262832,1805.5178293606532,1769.6818540637648,0.9801519681976344,4490
19910166000,11113,1,1,1_1,782.084121818,1.4424572317262832,1128.1228973346736,1105.7318781913978,0.9801519681976341,13257
19910166000,11113,1,1,1_1,663.180257775,1.4424572317262832,956.6091587656493,937.622349760034,0.9801519681976338,17584
19910166000,11113,1,1,1_1,782.084121818,1.4424572317262832,1128.1228973346736,1105.7318781913978,0.9801519681976341,3190
19910166000,11113,1,1,1_1,1639.130921,1.4424572317262832,2364.3762507426127,2317.4480357251146,0.9801519681976341,4800
19910189000,11107,1,1,1_1,854.806722521,1.4424572317262832,1233.0221386286587,1208.5490760081357,0.980151968197634,15310
19910189000,11107,1,1,1_1,1316.40974153,1.4424572317262832,1898.8647515848756,1861.1760236070274,0.9801519681976342,9999999
19910189000,11107,1,1,1_1,1352.10584056,1.4424572317262832,1950.3548477751167,1911.6441427305788,0.9801519681976346,19800
19910214000,11106,1,1,1_1,1898.84647366,1.4424572317262832,2739.004827868818,2684.6409729384436,0.980151968197634,23573
19910214000,11106,1,1,1_1,1907.68272013,1.4424572317262832,2751.7507354907857,2697.133899380581,0.9801519681976342,25000
19910214000,11106,1,1,1_1,1898.84647366,1.4424572317262832,2739.004827868818,2684.6409729384436,0.980151968197634,33352
19910214000,11106,1,1,1_1,1099.24109668,1.4424572317262832,1585.6082693167964,1554.1370659613028,0.9801519681976345,122304
19910256000,11107,1,1,1_1,824.745698968,1.4424572317262832,1189.6603978115397,1166.0479804017612,0.9801519681976342,8000
19910256000,11107,1,1,1_1,1637.91588592,1.4424572317262832,2362.623614604666,2315.730185964973,0.9801519681976346,7000
19910256000,11107,1,1,1_1,1270.11550542,1.4424572317262832,1832.0872959207622,1795.7239690066162,0.9801519681976341,18140
19910256000,11107,1,1,1_1,1637.91588592,1.4424572317262832,2362.623614604666,2315.730185964973,0.9801519681976346,4000
19910256000,11107,1,1,1_1,1548.50731092,1.4424572317262832,2233.655569017574,2189.3219022481817,0.9801519681976341,4500
19910256000,11107,1,1,1_1,1270.11550542,1.4424572317262832,1832.0872959207622,1795.7239690066162,0.9801519681976341,13480
19910259000,11107,1,1,1_1,1304.55627825,1.4424572317262832,1881.766637755638,1844.4172736848325,0.9801519681976338,1440
19910259000,11107,1,1,1_1,783.130110771,1.4424572317262832,1129.631691664234,1107.210725923122,0.9801519681976342,18180
19910259000,11107,1,1,1_1,1637.91588592,1.4424572317262832,2362.623614604666,2315.730185964973,0.9801519681976346,6000
19910259000,11107,1,1,1_1,1637.91588592,1.4424572317262832,2362.623614604666,2315.730185964973,0.9801519681976346,5600
19910266000,11107,1,1,1_1,811.674294432,1.4424572317262832,1170.8054558097667,1147.5672718884714,0.9801519681976345,1729
19910266000,11107,1,1,1_1,1316.40974153,1.4424572317262832,1898.8647515848756,1861.1760236070274,0.9801519681976342,6958
19910312000,11106,1,1,1_1,1326.51858402,1.4424572317262832,1913.4463245389582,1875.4681810373888,0.9801519681976342,30000
19910370000,11113,1,1,1_1,805.026480686,1.4424572317262832,1161.2162687966797,1138.1684113641786,0.9801519681976342,2950
19910370000,11113,1,1,1_1,805.026480686,1.4424572317262832,1161.2162687966797,1138.1684113641786,0.9801519681976342,24413
19910384000,11112,1,1,1_1,1547.98465697,1.4424572317262832,2232.9016630477063,2188.58295982798,0.9801519681976343,2590
19910384000,11112,1,1,1_1,1547.98465697,1.4424572317262832,2232.9016630477063,2188.58295982798,0.9801519681976343,4990
19910384000,11112,1,1,1_1,1215.68570555,1.4424572317262832,1753.5746374768664,1718.7696323044036,0.9801519681976343,65000
19910429000,11110,1,1,1_1,775.764288942,1.4424572317262832,1119.0068086993858,1096.7967259732566,0.9801519681976342,20000
19910429000,11110,1,1,1_1,609.234434397,1.4424572317262832,878.7946157126245,861.3522722322125,0.9801519681976343,28352
19910429000,11110,1,1,1_1,775.764288942,1.4424572317262832,1119.0068086993858,1096.7967259732566,0.9801519681976342,68154
19910429000,11110,1,1,1_1,609.234434397,1.4424572317262832,878.7946157126245,861.3522722322125,0.9801519681976343,20000
19910429000,11110,1,1,1_1,609.234434397,1.4424572317262832,878.7946157126245,861.3522722322125,0.9801519681976343,35000
19910429000,11110,1,1,1_1,609.234434397,1.4424572317262832,878.7946157126245,861.3522722322125,0.9801519681976343,31000
19910429000,11110,1,1,1_1,775.764288942,1.4424572317262832,1119.0068086993858,1096.7967259732566,0.9801519681976342,2500
19910515000,11107,1,1,1_1,1316.40974153,1.4424572317262832,1898.8647515848756,1861.1760236070274,0.9801519681976342,9358
19910515000,11107,1,1,1_1,1125.39890737,1.4424572317262832,1623.339792512714,1591.1196926848756,0.9801519681976342,14732
19910515000,11107,1,1,1_1,1041.91031446,1.4424572317262832,1502.911067903033,1473.081241231166,0.9801519681976342,6500
19910557000,11112,1,1,1_1,1567.90883441,1.4424572317262832,2261.641436882232,2216.7523057174453,0.9801519681976343,13010
19910557000,11112,1,1,1_1,1567.90883441,1.4424572317262832,2261.641436882232,2216.7523057174453,0.9801519681976343,8980
19910557000,11112,1,1,1_1,2952.94175215,1.4424572317262832,4259.492185255249,4174.949648900373,0.980151968197634,34935
19910557000,11112,1,1,1_1,3131.96083188,1.4424572317262832,4517.719551428772,4428.051710097844,0.9801519681976342,21583
19910583000,11114,1,1,1_1,1136.00793631,1.4424572317262832,1638.6428630288106,1606.1190273706957,0.9801519681976346,143887
19910583000,11114,1,1,1_1,941.371364707,1.4424572317262832,1357.8879327616526,1330.9365298881503,0.9801519681976341,122304
19910583000,11114,1,1,1_1,941.371364707,1.4424572317262832,1357.8879327616526,1330.9365298881503,0.9801519681976341,56000
19910583000,11114,1,1,1_1,941.371364707,1.4424572317262832,1357.8879327616526,1330.9365298881503,0.9801519681976341,52704
19910583000,11114,1,1,1_1,941.371364707,1.4424572317262832,1357.8879327616526,1330.9365298881503,0.9801519681976341,122304
19910583000,11114,1,1,1_1,913.851651595,1.4424572317262832,1318.1919235682155,1292.0284083476115,0.980151968197634,9999999
19910607000,11114,1,1,1_1,1325.03500739,1.4424572317262832,1911.3063287001944,1873.3706599040897,0.9801519681976341,33352
19910607000,11114,1,1,1_1,1041.23703333,1.4424572317262832,1501.9398886680794,1472.129337992554,0.9801519681976344,9999999
19910607000,11114,1,1,1_1,1294.36055774,1.4424572317262832,1867.0597469733284,1830.002285738484,0.9801519681976338,44287
19910611000,11104,1,1,1_1,1346.4168518,1.4424572317262832,1942.1487247970451,1903.600895142348,0.9801519681976336,9475
19910611000,11104,1,1,1_1,1325.90713881,1.4424572317262832,1912.5643409739894,1874.6037031102665,0.980151968197634,9475
19910611000,11104,1,1,1_1,1641.53286033,1.4424572317262832,2367.8409454993393,2320.843963110124,0.9801519681976341,7438
19910611000,11104,1,1,1_1,943.826971038,1.4424572317262832,1361.4300398720763,1334.4083331439995,0.9801519681976344,19430
19910611000,11104,1,1,1_1,852.755323414,1.4424572317262832,1230.0630831516098,1205.6487519583004,0.9801519681976341,2010
19910611000,11104,1,1,1_1,1325.90713881,1.4424572317262832,1912.5643409739894,1874.6037031102665,0.980151968197634,13352
19910634000,11106,1,1,1_1,1358.79210858,1.4424572317262832,1959.999503433826,1921.0973709570505,0.9801519681976344,9999999
19910634000,11106,1,1,1_1,1067.1062764,1.4424572317262832,1539.255165413686,1508.7039799385984,0.9801519681976336,95000
19910634000,11106,1,1,1_1,1656.10541554,1.4424572317262832,2388.8612331467343,2341.447039419799,0.9801519681976341,43166
19910634000,11106,1,1,1_1,1010.7387102,1.4424572317262832,1457.9473619136859,1429.009976308247,0.9801519681976336,33980
19910634000,11106,1,1,1_1,1067.1062764,1.4424572317262832,1539.255165413686,1508.7039799385984,0.9801519681976336,118574
19910634000,11106,1,1,1_1,2009.74865911,1.4424572317262832,2898.9764872854203,2841.437509771468,0.980151968197634,37000
19910634000,11106,1,1,1_1,1326.51858402,1.4424572317262832,1913.4463245389582,1875.4681810373888,0.9801519681976342,95000
19910694000,11106,1,1,1_1,935.153922715,1.4424572317262832,1348.9195385974535,1322.1461406965389,0.9801519681976343,50000
19910694000,11106,1,1,1_1,935.153922715,1.4424572317262832,1348.9195385974535,1322.1461406965389,0.9801519681976343,20000
19910699000,11106,1,1,1_1,1882.12466718,1.4424572317262832,2714.884337184215,2660.9992265200385,0.9801519681976345,244608
19910699000,11106,1,1,1_1,1559.65307095,1.4424572317262832,2249.7328511759333,2205.0800819989668,0.9801519681976344,88574
19910699000,11106,1,1,1_1,2851.52245262,1.4424572317262832,4113.199183211586,4031.5602750137377,0.9801519681976342,44287
19910699000,11106,1,1,1_1,1882.12466718,1.4424572317262832,2714.884337184215,2660.9992265200385,0.9801519681976345,154638
19910699000,11106,1,1,1_1,1559.65307095,1.4424572317262832,2249.7328511759333,2205.0800819989668,0.9801519681976344,120000
19910713000,11107,1,1,1_1,1745.00826203,1.4424572317262832,2517.0997869872863,2467.1403103654334,0.9801519681976337,3960
19910713000,11107,1,1,1_1,1745.00826203,1.4424572317262832,2517.0997869872863,2467.1403103654334,0.9801519681976337,12000
19910713000,11107,1,1,1_1,2250.3282113,1.4424572317262832,3246.0022021473565,3181.575447208586,0.9801519681976341,6000
19910713000,11107,1,1,1_1,1745.00826203,1.4424572317262832,2517.0997869872863,2467.1403103654334,0.9801519681976337,7000
19910732000,11104,1,1,1_1,852.755323414,1.4424572317262832,1230.0630831516098,1205.6487519583004,0.9801519681976341,32521
19910732000,11104,1,1,1_1,702.49924539,1.4424572317262832,1013.3251167950624,993.2126076507783,0.9801519681976345,3980
19910732000,11104,1,1,1_1,1151.05199094,1.4424572317262832,1660.3432684243392,1627.3887224298098,0.9801519681976347,23591
19910732000,11104,1,1,1_1,828.452745641,1.4424572317262832,1195.0076540933553,1171.2891041708397,0.9801519681976341,40385
19910732000,11104,1,1,1_1,702.49924539,1.4424572317262832,1013.3251167950624,993.2126076507783,0.9801519681976345,94935
19910732000,11104,1,1,1_1,828.452745641,1.4424572317262832,1195.0076540933553,1171.2891041708397,0.9801519681976341,7247
19910733000,11113,1,1,1_1,1086.62743921,1.4424572317262832,1567.4136078806764,1536.3035327439998,0.9801519681976342,10887
19910733000,11113,1,1,1_1,782.084121818,1.4424572317262832,1128.1228973346736,1105.7318781913978,0.9801519681976341,17729
19910733000,11113,1,1,1_1,658.21836731,1.4424572317262832,949.4518439813763,930.6070935872191,0.9801519681976342,1990
19910733000,11113,1,1,1_1,663.180257775,1.4424572317262832,956.6091587656493,937.622349760034,0.9801519681976338,9275
19910733000,11113,1,1,1_1,805.026480686,1.4424572317262832,1161.2162687966797,1138.1684113641786,0.9801519681976342,3980
19910774000,11108,1,1,1_1,1100.93279955,1.4424572317262832,1588.04847835556,1556.5288416534602,0.9801519681976342,15730
19910774000,11108,1,1,1_1,1100.93279955,1.4424572317262832,1588.04847835556,1556.5288416534602,0.9801519681976342,33662
19910774000,11108,1,1,1_1,671.910971007,1.4424572317262832,969.2028392052761,949.9660704297863,0.980151968197634,20000
19910774000,11108,1,1,1_1,1268.17439157,1.4424572317262832,1829.2873222102255,1792.979569263332,0.980151968197634,49501
19910774000,11108,1,1,1_1,1100.93279955,1.4424572317262832,1588.04847835556,1556.5288416534602,0.9801519681976342,21583
19910774000,11108,1,1,1_1,1100.93279955,1.4424572317262832,1588.04847835556,1556.5288416534602,0.9801519681976342,5136
19910774000,11108,1,1,1_1,1100.93279955,1.4424572317262832,1588.04847835556,1556.5288416534602,0.9801519681976342,21583
19910774000,11108,1,1,1_1,671.910971007,1.4424572317262832,969.2028392052761,949.9660704297863,0.980151968197634,1990
19910819000,11108,1,1,1_1,758.037093237,1.4424572317262832,1093.4360870564815,1071.7335328267304,0.9801519681976346,31058
19910819000,11108,1,1,1_1,671.910971007,1.4424572317262832,969.2028392052761,949.9660704297863,0.980151968197634,80720
19910819000,11108,1,1,1_1,671.910971007,1.4424572317262832,969.2028392052761,949.9660704297863,0.980151968197634,41583
19910835000,11103,1,1,1_1,744.556101204,1.4424572317262832,1073.9903326076362,1052.6737383306065,0.9801519681976343,13352
19910835000,11103,1,1,1_1,750.168837042,1.4424572317262832,1082.0864640069285,1060.6091774564093,0.9801519681976341,80437
19910835000,11103,1,1,1_1,1437.78085246,1.4424572317262832,2073.937388268507,2032.7738130300374,0.9801519681976337,26583
19910835000,11103,1,1,1_1,1007.87237264,1.4424572317262832,1453.8127925716954,1424.957470030046,0.9801519681976341,12000
19910937000,11107,1,1,1_1,1270.11550542,1.4424572317262832,1832.0872959207622,1795.7239690066162,0.9801519681976341,2008
19910937000,11107,1,1,1_1,1270.11550542,1.4424572317262832,1832.0872959207622,1795.7239690066162,0.9801519681976341,2997
19910937000,11107,1,1,1_1,1637.91588592,1.4424572317262832,2362.623614604666,2315.730185964973,0.9801519681976346,5257
19910937000,11107,1,1,1_1,1270.11550542,1.4424572317262832,1832.0872959207622,1795.7239690066162,0.9801519681976341,2997
19911014000,11102,1,1,1_1,1626.44892812,1.4424572317262832,2346.0830184001557,2299.5178880399594,0.9801519681976344,10350
19911014000,11102,1,1,1_1,1390.45145964,1.4424572317262832,2005.666763322084,1965.8582256187196,0.9801519681976344,102441
19911014000,11102,1,1,1_1,842.258033036,1.4424572317262832,1214.921190732333,1190.8073963013098,0.9801519681976345,8580
19911014000,11102,1,1,1_1,1390.45145964,1.4424572317262832,2005.666763322084,1965.8582256187196,0.9801519681976344,61500
19911014000,11102,1,1,1_1,704.20237437,1.4424572317262832,1015.781807508826,995.6205378891258,0.9801519681976338,25000
19911052000,11108,1,1,1_1,790.275199759,1.4424572317262832,1139.9381769463025,1117.3126477575415,0.9801519681976343,40000
19911052000,11108,1,1,1_1,665.112149959,1.4424572317262832,959.3958306173757,940.3537116602251,0.9801519681976344,44704
19911052000,11108,1,1,1_1,1098.00812039,1.4424572317262832,1583.8297537507387,1552.3938504287612,0.9801519681976344,5257
19911052000,11108,1,1,1_1,670.126008276,1.4424572317262832,966.6281068055832,947.4424414006456,0.9801519681976345,22538
19911052000,11108,1,1,1_1,790.275199759,1.4424572317262832,1139.9381769463025,1117.3126477575415,0.9801519681976343,18410
19911052000,11108,1,1,1_1,670.126008276,1.4424572317262832,966.6281068055832,947.4424414006456,0.9801519681976345,134232
19911052000,11108,1,1,1_1,670.126008276,1.4424572317262832,966.6281068055832,947.4424414006456,0.9801519681976345,118000
19911100000,11106,1,1,1_1,1099.24109668,1.4424572317262832,1585.6082693167964,1554.1370659613028,0.9801519681976345,50000
19911100000,11106,1,1,1_1,1358.79210858,1.4424572317262832,1959.999503433826,1921.0973709570505,0.9801519681976344,9999999
19911100000,11106,1,1,1_1,1099.24109668,1.4424572317262832,1585.6082693167964,1554.1370659613028,0.9801519681976345,96506
19911109000,11108,1,1,1_1,665.112149959,1.4424572317262832,959.3958306173757,940.3537116602251,0.9801519681976344,6470
19911109000,11108,1,1,1_1,1098.00812039,1.4424572317262832,1583.8297537507387,1552.3938504287612,0.9801519681976344,7678
19911109000,11108,1,1,1_1,665.112149959,1.4424572317262832,959.3958306173757,940.3537116602251,0.9801519681976344,40000
19911109000,11108,1,1,1_1,556.092713696,1.4424572317262832,802.1399563810887,786.2190570168885,0.9801519681976342,8980
19911160000,11108,1,1,1_1,1268.17439157,1.4424572317262832,1829.2873222102255,1792.979569263332,0.980151968197634,27072
19911160000,11108,1,1,1_1,671.910971007,1.4424572317262832,969.2028392052761,949.9660704297863,0.980151968197634,27054
19911160000,11108,1,1,1_1,666.883757664,1.4424572317262832,961.9512989632349,942.8584589890859,0.9801519681976346,3980
19911179000,11102,1,1,1_1,848.607281722,1.4424572317262832,1224.0797104154822,1199.7841373945248,0.9801519681976341,13352
19911179000,11102,1,1,1_1,848.607281722,1.4424572317262832,1224.0797104154822,1199.7841373945248,0.9801519681976341,350
19911179000,11102,1,1,1_1,848.607281722,1.4424572317262832,1224.0797104154822,1199.7841373945248,0.9801519681976341,23257
19911179000,11102,1,1,1_1,848.607281722,1.4424572317262832,1224.0797104154822,1199.7841373945248,0.9801519681976341,43166
19911204000,11111,1,1,1_1,1437.78085246,1.4424572317262832,2073.937388268507,2032.7738130300374,0.9801519681976337,1000
19911204000,11111,1,1,1_1,1854.13380804,1.4424572317262832,2674.50871999549,2621.4249858653147,0.9801519681976342,3000
